date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2024-10-21,576.03,577.24,569.11,575.16,574.19,8171900,8171900,-0.87,-0.15103,574.385,"October 21, 24",-0.0015103
2024-10-18,581.1,583.97,575.25,576.47,575.49,7694300,7694300,-4.63,-0.79676,579.1975,"October 18, 24",-0.0079676
2024-10-17,583.33,584.97,575.2,576.93,575.95,8701200,8701200,-6.4,-1.1,580.1075,"October 17, 24",-0.011
2024-10-16,581.4,582.08,574.03,576.79,575.81,11268400,11268400,-4.61,-0.79291,578.575,"October 16, 24",-0.0079291
2024-10-15,590.16,590.61,580.14,586.27,585.28,9564236,9564236,-3.89,-0.65914,586.795,"October 15, 24",-0.0065914
2024-10-14,594.22,600.1,589.96,590.42,589.42,8252000,8252000,-3.8,-0.63949,593.675,"October 14, 24",-0.0063949
2024-10-11,584.83,591.21,582.71,589.95,588.95,8587100,8587100,5.12,0.87547,587.175,"October 11, 24",0.0087547
2024-10-10,587.57,590.23,582.52,583.83,582.84,7740449,7740449,-3.74,-0.63652,586.0375,"October 10, 24",-0.0063652
2024-10-09,593.99,594.39,581.61,590.51,589.51,9529707,9529707,-3.48,-0.58587,590.125,"October 09, 24",-0.0058587
2024-10-08,589.69,593.56,585.97,592.89,591.89,7857400,7857400,3.2,0.54266,590.5275,"October 08, 24",0.0054266
2024-10-07,598.22,602.95,584.04,584.78,583.79,12014200,12014200,-13.44,-2.25,592.4975,"October 07, 24",-0.0225
2024-10-04,583.73,596.85,581.43,595.94,594.93,14199788,14199788,12.21,2.09,589.4875,"October 04, 24",0.0209
2024-10-03,570.15,583.36,568.73,582.77,581.78,11581000,11581000,12.62,2.21,576.2525,"October 03, 24",0.0221
2024-10-02,574.86,576.0,569.34,572.81,571.84,6524700,6524700,-2.05,-0.35661,573.2525,"October 02, 24",-0.0035661
2024-10-01,577.98,583.04,570.1,576.47,575.49,15259300,15259300,-1.51,-0.26125,576.8975,"October 01, 24",-0.0026125
2024-09-30,567.7,574.68,564.8,572.44,571.47,12807206,12807206,4.74,0.83495,569.905,"September 30, 24",0.0083495
2024-09-27,570.1,570.84,564.51,567.36,566.4,9398400,9398400,-2.74,-0.48062,568.2025,"September 27, 24",-0.0048062
2024-09-26,575.73,577.4,562.35,567.84,566.88,14400800,14400800,-7.89,-1.37,570.83,"September 26, 24",-0.0137
2024-09-25,564.05,576.88,563.72,568.31,567.35,16543400,16543400,4.26,0.75525,568.24,"September 25, 24",0.0075525
2024-09-24,566.68,567.75,554.19,563.33,562.38,12993000,12993000,-3.35,-0.59116,562.9875,"September 24, 24",-0.0059116
2024-09-23,569.5,573.98,562.41,564.41,563.45,12830700,12830700,-5.09,-0.89377,567.575,"September 23, 24",-0.0089377
2024-09-20,560.0,564.5,556.3,561.35,560.4,22066817,22066817,1.35,0.24107,560.5375,"September 20, 24",0.0024107
2024-09-19,550.0,562.07,546.52,559.1,558.15,15647000,15647000,9.1,1.65,554.4225,"September 19, 24",0.0165
2024-09-18,537.07,544.2,533.9,537.95,537.04,10323537,10323537,0.885,0.16385,538.28,"September 18, 24",0.0016385
2024-09-17,537.6,542.1,530.57,536.32,535.41,11690800,11690800,-1.28,-0.2381,536.6475,"September 17, 24",-0.002381
2024-09-16,524.54,534.1,517.4,533.28,532.38,9527646,9527646,8.74,1.67,527.33,"September 16, 24",0.0167
2024-09-13,520.34,527.58,517.11,524.62,523.23,10321422,10321422,4.28,0.82254,522.4125,"September 13, 24",0.0082254
2024-09-12,517.05,526.71,515.22,525.6,524.21,11993342,11993342,8.55,1.65,521.145,"September 12, 24",0.0165
2024-09-11,507.01,513.12,495.6,511.83,510.48,10782532,10782532,4.82,0.95067,506.89,"September 11, 24",0.0095067
2024-09-10,508.16,514.18,500.03,504.79,503.45,9899022,9899022,-3.37,-0.66318,506.79,"September 10, 24",-0.0066318
2024-09-09,506.16,511.33,502.08,504.79,503.45,11047828,11047828,-1.37,-0.27067,506.09,"September 09, 24",-0.0027067
2024-09-06,521.88,524.58,498.25,500.27,498.95,14744521,14744521,-21.61,-4.14,511.245,"September 06, 24",-0.0414
2024-09-05,511.72,521.63,511.15,516.86,515.49,8640900,8640900,5.14,1.0,515.34,"September 05, 24",0.01
2024-09-04,506.07,516.59,504.07,512.74,511.38,8335207,8335207,6.67,1.32,509.8675,"September 04, 24",0.0132
2024-09-03,519.64,525.49,508.62,511.76,510.41,12459113,12459113,-7.88,-1.52,516.3775,"September 03, 24",-0.0152
2024-08-30,521.35,523.54,515.2,521.31,519.93,9157541,9157541,-0.04,-0.00767239,520.35,"August 30, 24",-7.67239e-05
2024-08-29,519.05,527.2,515.68,518.22,516.85,8317424,8317424,-0.83,-0.15991,520.0375,"August 29, 24",-0.0015991
2024-08-28,517.67,521.09,512.45,516.78,515.41,9106100,9106100,-0.895,-0.17192,516.9975,"August 28, 24",-0.0017192
2024-08-27,518.98,524.01,515.31,519.1,517.73,6282720,6282720,0.12,0.02312228,519.35,"August 27, 24",0.0002312228
2024-08-26,527.6,528.0,514.95,521.12,519.74,9584002,9584002,-6.48,-1.23,522.9175,"August 26, 24",-0.0123
2024-08-23,536.92,539.87,525.06,528.0,526.6,11323936,11323936,-8.92,-1.66,532.4625,"August 23, 24",-0.0166
2024-08-22,537.0,544.23,528.59,531.93,530.52,15708300,15708300,-5.07,-0.94413,535.4375,"August 22, 24",-0.0094413
2024-08-21,527.15,539.4,526.93,535.16,533.74,13423300,13423300,8.01,1.52,532.16,"August 21, 24",0.0152
2024-08-20,528.35,531.09,525.88,526.73,525.34,7944400,7944400,-1.62,-0.30661,528.0125,"August 20, 24",-0.0030661
2024-08-19,526.87,531.66,522.76,529.28,527.88,9879713,9879713,2.41,0.45742,527.6425,"August 19, 24",0.0045742
2024-08-16,531.9,533.66,524.66,527.42,526.02,14776700,14776700,-4.48,-0.84226,529.41,"August 16, 24",-0.0084226
2024-08-15,531.79,539.77,526.7,537.33,535.91,13482141,13482141,5.54,1.04,533.8975,"August 15, 24",0.0104
2024-08-14,528.06,534.0,523.13,526.76,525.37,11444200,11444200,-1.3,-0.24618,527.9875,"August 14, 24",-0.0024618
2024-08-13,520.01,531.5,518.15,528.54,527.14,13743839,13743839,8.53,1.64,524.55,"August 13, 24",0.0164
2024-08-12,516.86,518.02,509.1,515.95,514.58,9767422,9767422,-0.91,-0.17606,514.9825,"August 12, 24",-0.0017606
2024-08-09,507.71,518.34,505.7,517.77,516.4,13696640,13696640,10.06,1.98,512.38,"August 09, 24",0.0198
2024-08-08,497.5,509.96,494.72,509.63,508.28,16156843,16156843,12.13,2.44,502.9525,"August 08, 24",0.0244
2024-08-07,503.13,510.15,486.86,488.92,487.63,20105307,20105307,-14.21,-2.82,497.265,"August 07, 24",-0.0282
2024-08-06,479.0,502.56,478.65,494.09,492.78,20955000,20955000,15.09,3.15,488.575,"August 06, 24",0.0315
2024-08-05,451.35,483.48,450.8,475.73,474.47,21396200,21396200,24.38,5.4,465.34,"August 05, 24",0.054
2024-08-02,489.0,501.15,476.15,488.14,486.85,24044700,24044700,-0.86,-0.17587,488.61,"August 02, 24",-0.0017587
2024-08-01,521.0,527.17,492.1,497.74,496.42,43083100,43083100,-23.26,-4.46,509.5025,"August 01, 24",-0.0446
2024-07-31,471.02,476.5,466.75,474.83,473.57,24285800,24285800,3.81,0.80888,472.275,"July 31, 24",0.0080888
2024-07-30,467.0,472.73,456.7,463.19,461.96,11390439,11390439,-3.81,-0.81585,464.905,"July 30, 24",-0.0081585
2024-07-29,469.88,473.96,465.02,465.71,464.48,11339630,11339630,-4.17,-0.88746,468.6425,"July 29, 24",-0.0088746
2024-07-26,464.2,469.77,459.42,465.7,464.47,14222400,14222400,1.5,0.32314,464.7725,"July 26, 24",0.0032314
2024-07-25,463.26,463.55,442.65,453.41,452.21,18240500,18240500,-9.85,-2.13,455.7175,"July 25, 24",-0.0213
2024-07-24,472.31,476.3,460.58,461.27,460.05,17649738,17649738,-11.04,-2.34,467.615,"July 24, 24",-0.0234
2024-07-23,489.84,495.22,487.72,488.69,487.4,9455527,9455527,-1.15,-0.23477,490.3675,"July 23, 24",-0.0023477
2024-07-22,486.58,492.06,483.9,487.4,486.11,12023100,12023100,0.825,0.16852,487.485,"July 22, 24",0.0016852
2024-07-19,476.06,486.71,475.71,476.79,475.53,15149416,15149416,0.73,0.15334,478.8175,"July 19, 24",0.0015334
2024-07-18,475.0,479.24,464.54,475.85,474.59,19267200,19267200,0.85,0.17895,473.6575,"July 18, 24",0.0017895
2024-07-17,479.17,479.17,459.12,461.99,460.77,28076600,28076600,-17.18,-3.59,469.8625,"July 17, 24",-0.0359
2024-07-16,501.5,503.95,485.79,489.79,488.49,14075833,14075833,-11.71,-2.33,495.2575,"July 16, 24",-0.0233
2024-07-15,498.63,506.68,493.37,496.16,494.85,12539200,12539200,-2.47,-0.49536,498.71,"July 15, 24",-0.0049536
2024-07-12,497.76,508.09,494.23,498.87,497.55,19750544,19750544,1.12,0.223,499.7375,"July 12, 24",0.00223
2024-07-11,530.89,535.46,508.37,512.7,511.34,16458300,16458300,-18.19,-3.43,521.855,"July 11, 24",-0.0343
2024-07-10,530.79,538.88,528.36,534.69,533.28,10983300,10983300,3.9,0.73475,533.18,"July 10, 24",0.0073475
2024-07-09,533.75,537.48,528.19,530.0,528.6,8769088,8769088,-3.75,-0.70258,532.355,"July 09, 24",-0.0070258
2024-07-08,542.35,542.81,526.65,529.32,527.92,14917500,14917500,-13.03,-2.4,535.2825,"July 08, 24",-0.024
2024-07-05,511.6,540.87,511.6,539.91,538.48,21354100,21354100,28.31,5.53,525.995,"July 05, 24",0.0553
2024-07-03,506.37,511.28,506.02,509.96,508.61,6005615,6005615,3.59,0.70897,508.4075,"July 03, 24",0.0070897
2024-07-02,500.76,510.5,499.45,509.5,508.15,7739500,7739500,8.74,1.75,505.0525,"July 02, 24",0.0175
2024-07-01,504.95,506.58,493.17,504.68,503.34,10328200,10328200,-0.27,-0.05347064,502.345,"July 01, 24",-0.0005347064
2024-06-28,517.15,521.88,503.84,504.22,502.89,15855137,15855137,-12.93,-2.5,511.7725,"June 28, 24",-0.025
2024-06-27,514.25,522.88,513.9,519.56,518.19,10121200,10121200,5.31,1.03,517.6475,"June 27, 24",0.0103
2024-06-26,506.65,513.81,504.68,513.12,511.76,8882337,8882337,6.48,1.28,509.565,"June 26, 24",0.0128
2024-06-25,497.05,510.71,495.5,510.6,509.25,12109800,12109800,13.55,2.73,503.465,"June 25, 24",0.0273
2024-06-24,499.2,507.8,494.29,498.91,497.59,13525300,13525300,-0.29,-0.05809295,500.05,"June 24, 24",-0.0005809295
2024-06-21,503.45,503.45,492.39,494.78,493.47,23130732,23130732,-8.67,-1.72,498.5175,"June 21, 24",-0.0172
2024-06-20,502.0,503.67,496.77,501.7,500.37,11801200,11801200,-0.3,-0.05976096,501.035,"June 20, 24",-0.0005976096
2024-06-18,504.56,506.0,495.02,499.49,498.17,13060425,13060425,-5.07,-1.0,501.2675,"June 18, 24",-0.01
2024-06-17,501.67,510.75,496.01,506.63,505.29,11266601,11266601,4.96,0.9887,503.765,"June 17, 24",0.009887
